matchid,me,you,won,yourDead,myDead
battle-randombattle-923,mallis,stabbymarten,true,6,5
battle-randombattle-924,larandumb,mallis,false,2,6
battle-randombattle-924,mallis,larandumb,true,6,2
battle-randombattle-925,larandumb,mallis,false,4,6
battle-randombattle-925,mallis,larandumb,true,6,4
battle-randombattle-926,larandumb,mallis,false,5,6
battle-randombattle-926,mallis,larandumb,true,6,5
battle-randombattle-927,larandumb,mallis,false,5,6
battle-randombattle-927,mallis,larandumb,true,6,5
battle-randombattle-928,larandumb,mallis,false,5,6
battle-randombattle-928,mallis,larandumb,true,6,5
battle-randombattle-929,larandumb,mallis,false,2,6
battle-randombattle-929,mallis,larandumb,true,6,2
battle-randombattle-930,larandumb,mallis,true,6,5
battle-randombattle-930,mallis,larandumb,false,5,6
battle-randombattle-931,larandumb,mallis,true,6,5
battle-randombattle-931,mallis,larandumb,false,5,6
battle-randombattle-932,larandumb,mallis,false,3,6
battle-randombattle-932,mallis,larandumb,true,6,3
battle-randombattle-933,larandumb,mallis,false,3,6
battle-randombattle-933,mallis,larandumb,true,6,3
battle-randombattle-934,larandumb,mallis,false,2,6
battle-randombattle-934,mallis,larandumb,true,6,2
battle-randombattle-935,larandumb,mallis,false,4,6
battle-randombattle-935,mallis,larandumb,true,6,4
battle-randombattle-936,larandumb,mallis,true,6,0
battle-randombattle-936,mallis,larandumb,false,0,6
battle-randombattle-937,larandumb,mallis,false,2,6
battle-randombattle-937,mallis,larandumb,true,6,2
battle-randombattle-938,larandumb,mallis,false,2,6
battle-randombattle-938,mallis,larandumb,true,6,2
battle-randombattle-939,larandumb,mallis,false,1,6
battle-randombattle-939,mallis,larandumb,true,6,1
battle-randombattle-940,larandumb,mallis,false,3,6
battle-randombattle-940,mallis,larandumb,true,6,3
battle-randombattle-941,larandumb,mallis,false,3,6
battle-randombattle-941,mallis,larandumb,true,6,3
battle-randombattle-942,larandumb,mallis,false,4,6
battle-randombattle-942,mallis,larandumb,true,6,4
battle-randombattle-943,larandumb,mallis,true,6,5
battle-randombattle-943,mallis,larandumb,false,5,6
battle-randombattle-944,larandumb,mallis,false,1,6
battle-randombattle-944,mallis,larandumb,true,6,1
battle-randombattle-945,larandumb,mallis,true,6,5
battle-randombattle-945,mallis,larandumb,false,5,6
battle-randombattle-946,larandumb,mallis,false,2,6
battle-randombattle-946,mallis,larandumb,true,6,2
battle-randombattle-947,larandumb,mallis,false,4,6
battle-randombattle-947,mallis,larandumb,true,6,4
battle-randombattle-948,mallis,larandumb,true,6,5
battle-randombattle-948,larandumb,mallis,false,5,6
battle-randombattle-949,mallis,larandumb,true,6,4
battle-randombattle-949,larandumb,mallis,false,4,6
battle-randombattle-950,larandumb,mallis,false,0,6
battle-randombattle-950,mallis,larandumb,true,6,0
battle-randombattle-951,larandumb,mallis,false,2,6
battle-randombattle-951,mallis,larandumb,true,6,2
battle-randombattle-952,larandumb,mallis,true,6,2
battle-randombattle-952,mallis,larandumb,false,2,6
battle-randombattle-953,larandumb,mallis,false,4,6
battle-randombattle-953,mallis,larandumb,true,6,4
battle-randombattle-954,larandumb,mallis,false,2,6
battle-randombattle-954,mallis,larandumb,true,6,2
battle-randombattle-955,larandumb,mallis,false,5,6
battle-randombattle-955,mallis,larandumb,true,6,5
battle-randombattle-956,larandumb,mallis,false,1,6
battle-randombattle-956,mallis,larandumb,true,6,1
battle-randombattle-957,mallis,larandumb,true,6,3
battle-randombattle-957,larandumb,mallis,false,3,6
battle-randombattle-958,larandumb,mallis,false,2,6
battle-randombattle-958,mallis,larandumb,true,6,2
battle-randombattle-959,larandumb,mallis,false,2,6
battle-randombattle-959,mallis,larandumb,true,6,2
battle-randombattle-961,larandumb,mallis,false,3,6
battle-randombattle-961,mallis,larandumb,true,6,3
battle-randombattle-962,larandumb,mallis,true,6,3
battle-randombattle-962,mallis,larandumb,false,3,6
battle-randombattle-963,larandumb,mallis,false,2,6
battle-randombattle-963,mallis,larandumb,true,6,2
battle-randombattle-964,mallis,larandumb,true,6,2
battle-randombattle-964,larandumb,mallis,false,2,6
battle-randombattle-965,mallis,larandumb,true,6,4
battle-randombattle-965,larandumb,mallis,false,4,6
battle-randombattle-966,larandumb,mallis,false,2,6
battle-randombattle-966,mallis,larandumb,true,6,2
battle-randombattle-967,larandumb,mallis,true,6,3
battle-randombattle-967,mallis,larandumb,false,3,6
battle-randombattle-968,larandumb,mallis,false,2,6
battle-randombattle-968,mallis,larandumb,true,6,2
battle-randombattle-969,larandumb,mallis,false,2,6
battle-randombattle-969,mallis,larandumb,true,6,2
battle-randombattle-970,larandumb,mallis,true,6,3
battle-randombattle-970,mallis,larandumb,false,3,6
battle-randombattle-972,larandumb,mallis,false,1,6
battle-randombattle-972,mallis,larandumb,true,6,1
battle-randombattle-974,larandumb,mallis,true,6,3
battle-randombattle-974,mallis,larandumb,false,3,6
battle-randombattle-975,larandumb,mallis,true,6,0
battle-randombattle-975,mallis,larandumb,false,0,6
battle-randombattle-976,larandumb,mallis,true,6,0
battle-randombattle-976,mallis,larandumb,false,0,6
battle-randombattle-977,larandumb,mallis,true,6,2
battle-randombattle-977,mallis,larandumb,false,2,6
battle-randombattle-979,larandumb,mallis,true,6,2
battle-randombattle-979,mallis,larandumb,false,2,6
battle-randombattle-981,larandumb,mallis,false,5,6
battle-randombattle-981,mallis,larandumb,true,6,5
battle-randombattle-982,larandumb,mallis,false,5,6
battle-randombattle-982,mallis,larandumb,true,6,5
battle-randombattle-983,larandumb,mallis,true,6,3
battle-randombattle-983,mallis,larandumb,false,3,6
battle-randombattle-984,larandumb,mallis,false,2,6
battle-randombattle-984,mallis,larandumb,true,6,2
battle-randombattle-985,larandumb,mallis,false,2,6
battle-randombattle-985,mallis,larandumb,true,6,2
battle-randombattle-987,stabbymarten,mallis,true,6,5
battle-randombattle-987,mallis,stabbymarten,false,5,6
battle-randombattle-988,stabbymarten,mallis,false,5,6
battle-randombattle-988,mallis,stabbymarten,true,6,5
battle-randombattle-989,stabbymarten,mallis,true,6,5
battle-randombattle-989,mallis,stabbymarten,false,5,6
battle-randombattle-990,stabbymarten,mallis,true,6,4
battle-randombattle-990,mallis,stabbymarten,false,4,6
battle-randombattle-991,stabbymarten,mallis,false,2,6
battle-randombattle-991,mallis,stabbymarten,true,6,2
battle-randombattle-992,stabbymarten,mallis,true,6,3
battle-randombattle-992,mallis,stabbymarten,false,3,6
battle-randombattle-993,stabbymarten,mallis,false,5,6
battle-randombattle-993,mallis,stabbymarten,true,6,5
battle-randombattle-994,stabbymarten,mallis,true,6,4
battle-randombattle-994,mallis,stabbymarten,false,4,6
battle-randombattle-995,stabbymarten,mallis,true,6,2
battle-randombattle-995,mallis,stabbymarten,false,2,6
battle-randombattle-996,stabbymarten,mallis,true,6,3
battle-randombattle-996,mallis,stabbymarten,false,3,6
battle-randombattle-997,stabbymarten,mallis,true,6,2
battle-randombattle-997,mallis,stabbymarten,false,2,6
battle-randombattle-998,mallis,stabbymarten,true,6,4
battle-randombattle-998,stabbymarten,mallis,false,4,6
battle-randombattle-999,stabbymarten,mallis,false,5,6
battle-randombattle-999,mallis,stabbymarten,true,6,5
battle-randombattle-1000,stabbymarten,mallis,false,3,6
battle-randombattle-1000,mallis,stabbymarten,true,6,3
battle-randombattle-1001,stabbymarten,mallis,false,4,6
battle-randombattle-1001,mallis,stabbymarten,true,6,4
battle-randombattle-1002,stabbymarten,mallis,true,6,4
battle-randombattle-1002,mallis,stabbymarten,false,4,6
battle-randombattle-1003,stabbymarten,mallis,true,6,5
battle-randombattle-1003,mallis,stabbymarten,false,5,6
battle-randombattle-1004,stabbymarten,mallis,true,6,3
battle-randombattle-1004,mallis,stabbymarten,false,3,6
battle-randombattle-1005,stabbymarten,mallis,true,6,3
battle-randombattle-1005,mallis,stabbymarten,false,3,6
battle-randombattle-1006,stabbymarten,mallis,true,6,5
battle-randombattle-1006,mallis,stabbymarten,false,5,6
battle-randombattle-1007,stabbymarten,mallis,false,3,6
battle-randombattle-1007,mallis,stabbymarten,true,6,3
battle-randombattle-1008,stabbymarten,mallis,false,5,6
battle-randombattle-1008,mallis,stabbymarten,true,6,5
battle-randombattle-1009,stabbymarten,mallis,true,6,6
battle-randombattle-1009,mallis,stabbymarten,false,6,6
battle-randombattle-1010,stabbymarten,mallis,false,5,6
battle-randombattle-1010,mallis,stabbymarten,true,6,5
battle-randombattle-1011,stabbymarten,mallis,true,6,3
battle-randombattle-1011,mallis,stabbymarten,false,3,6
battle-randombattle-1012,larandumb,mallis,false,2,6
battle-randombattle-1012,mallis,larandumb,true,6,2
battle-randombattle-1013,larandumb,mallis,false,3,6
battle-randombattle-1013,mallis,larandumb,true,6,3
battle-randombattle-1014,larandumb,mallis,false,2,6
battle-randombattle-1014,mallis,larandumb,true,6,2
battle-randombattle-1015,larandumb,mallis,false,4,6
battle-randombattle-1015,mallis,larandumb,true,6,4
battle-randombattle-1016,larandumb,mallis,false,4,6
battle-randombattle-1016,mallis,larandumb,true,6,4
battle-randombattle-1017,larandumb,mallis,true,6,4
battle-randombattle-1017,mallis,larandumb,false,4,6
battle-randombattle-1018,larandumb,mallis,false,4,6
battle-randombattle-1018,mallis,larandumb,true,6,4
battle-randombattle-1019,larandumb,mallis,false,4,6
battle-randombattle-1019,mallis,larandumb,true,6,4
battle-randombattle-1020,larandumb,mallis,false,5,6
battle-randombattle-1020,mallis,larandumb,true,6,5
battle-randombattle-1021,larandumb,mallis,false,3,6
battle-randombattle-1021,mallis,larandumb,true,6,3
battle-randombattle-1022,stabbymarten,mallis,true,6,2
battle-randombattle-1022,mallis,stabbymarten,false,2,6
battle-randombattle-1023,stabbymarten,mallis,false,4,6
battle-randombattle-1023,mallis,stabbymarten,true,6,4
battle-randombattle-1024,stabbymarten,mallis,true,6,4
battle-randombattle-1024,mallis,stabbymarten,false,4,6
battle-randombattle-1025,stabbymarten,mallis,true,6,5
battle-randombattle-1025,mallis,stabbymarten,false,5,6
battle-randombattle-1028,stabbymarten,mallis,false,4,6
battle-randombattle-1028,mallis,stabbymarten,true,6,4
battle-randombattle-1035,stabbymarten,mallis,false,3,6
battle-randombattle-1035,mallis,stabbymarten,true,6,3
battle-randombattle-1036,stabbymarten,mallis,false,3,6
battle-randombattle-1036,mallis,stabbymarten,true,6,3
battle-randombattle-1037,stabbymarten,mallis,true,6,5
battle-randombattle-1037,mallis,stabbymarten,false,5,6
battle-randombattle-1038,stabbymarten,mallis,true,6,3
battle-randombattle-1038,mallis,stabbymarten,false,3,6
battle-randombattle-1039,stabbymarten,mallis,true,6,5
battle-randombattle-1039,mallis,stabbymarten,false,5,6
battle-randombattle-1040,stabbymarten,mallis,false,4,6
battle-randombattle-1040,mallis,stabbymarten,true,6,4
battle-randombattle-1041,larandumb,mallis,false,3,6
battle-randombattle-1041,mallis,larandumb,true,6,3
battle-randombattle-1042,larandumb,mallis,true,6,5
battle-randombattle-1042,mallis,larandumb,false,5,6
battle-randombattle-1043,larandumb,mallis,false,4,6
battle-randombattle-1043,mallis,larandumb,true,6,4
battle-randombattle-1044,larandumb,mallis,false,1,6
battle-randombattle-1044,mallis,larandumb,true,6,1
battle-randombattle-1045,larandumb,mallis,false,5,6
battle-randombattle-1045,mallis,larandumb,true,6,5
battle-randombattle-1046,larandumb,mallis,false,4,6
battle-randombattle-1046,mallis,larandumb,true,6,4
battle-randombattle-1047,larandumb,mallis,false,3,6
battle-randombattle-1047,mallis,larandumb,true,6,3
battle-randombattle-1048,larandumb,mallis,false,5,6
battle-randombattle-1048,mallis,larandumb,true,6,5
battle-randombattle-1049,larandumb,mallis,false,3,6
battle-randombattle-1049,mallis,larandumb,true,6,3
battle-randombattle-1050,larandumb,mallis,false,1,6
battle-randombattle-1050,mallis,larandumb,true,6,1
battle-randombattle-1051,larandumb,mallis,false,3,6
battle-randombattle-1051,mallis,larandumb,true,6,3
battle-randombattle-1052,larandumb,mallis,false,5,6
battle-randombattle-1052,mallis,larandumb,true,6,5
battle-randombattle-1053,larandumb,mallis,false,2,6
battle-randombattle-1053,mallis,larandumb,true,6,2
battle-randombattle-1054,larandumb,mallis,true,6,0
battle-randombattle-1054,mallis,larandumb,false,0,6
battle-randombattle-1055,larandumb,mallis,false,4,6
battle-randombattle-1055,mallis,larandumb,true,6,4
battle-randombattle-1056,larandumb,mallis,true,6,2
battle-randombattle-1056,mallis,larandumb,false,2,6
battle-randombattle-1057,larandumb,mallis,false,2,6
battle-randombattle-1057,mallis,larandumb,true,6,2
battle-randombattle-1058,larandumb,mallis,false,4,6
battle-randombattle-1058,mallis,larandumb,true,6,4
battle-randombattle-1059,larandumb,mallis,true,6,4
battle-randombattle-1059,mallis,larandumb,false,4,6
battle-randombattle-1060,larandumb,mallis,true,6,3
battle-randombattle-1060,mallis,larandumb,false,3,6
battle-randombattle-1061,stabbymarten,mallis,false,4,6
battle-randombattle-1061,mallis,stabbymarten,true,6,4
battle-randombattle-1062,stabbymarten,mallis,true,6,5
battle-randombattle-1062,mallis,stabbymarten,false,5,6
battle-randombattle-1063,stabbymarten,mallis,true,6,3
battle-randombattle-1063,mallis,stabbymarten,false,3,6
battle-randombattle-1064,stabbymarten,mallis,false,4,6
battle-randombattle-1064,mallis,stabbymarten,true,6,4
battle-randombattle-1065,stabbymarten,mallis,false,4,6
battle-randombattle-1065,mallis,stabbymarten,true,6,4
battle-randombattle-1066,stabbymarten,mallis,false,4,6
battle-randombattle-1066,mallis,stabbymarten,true,6,4
battle-randombattle-1067,stabbymarten,mallis,false,4,6
battle-randombattle-1067,mallis,stabbymarten,true,6,4
battle-randombattle-1068,mallis,stabbymarten,true,6,3
battle-randombattle-1068,stabbymarten,mallis,false,3,6
battle-randombattle-1069,stabbymarten,mallis,false,3,6
battle-randombattle-1069,mallis,stabbymarten,true,6,3
battle-randombattle-1070,stabbymarten,mallis,true,6,4
battle-randombattle-1070,mallis,stabbymarten,false,4,6
battle-randombattle-1071,stabbymarten,mallis,true,6,5
battle-randombattle-1071,mallis,stabbymarten,false,5,6
battle-randombattle-1072,stabbymarten,mallis,false,4,6
battle-randombattle-1072,mallis,stabbymarten,true,6,4
battle-randombattle-1073,stabbymarten,mallis,false,4,6
battle-randombattle-1073,mallis,stabbymarten,true,6,4
battle-randombattle-1074,stabbymarten,mallis,false,4,6
battle-randombattle-1074,mallis,stabbymarten,true,6,4
battle-randombattle-1075,stabbymarten,mallis,false,4,6
battle-randombattle-1075,mallis,stabbymarten,true,6,4
battle-randombattle-1076,stabbymarten,mallis,true,6,2
battle-randombattle-1076,mallis,stabbymarten,false,2,6
battle-randombattle-1077,stabbymarten,mallis,false,5,6
battle-randombattle-1077,mallis,stabbymarten,true,6,5
battle-randombattle-1078,stabbymarten,mallis,false,4,6
battle-randombattle-1078,mallis,stabbymarten,true,6,4
battle-randombattle-1079,stabbymarten,mallis,true,6,4
battle-randombattle-1079,mallis,stabbymarten,false,4,6
battle-randombattle-1081,stabbymarten,mallis,true,6,4
battle-randombattle-1081,mallis,stabbymarten,false,4,6
battle-randombattle-1082,stabbymarten,mallis,true,6,5
battle-randombattle-1082,mallis,stabbymarten,false,5,6
battle-randombattle-1083,stabbymarten,mallis,true,6,3
battle-randombattle-1083,mallis,stabbymarten,false,3,6
battle-randombattle-1084,stabbymarten,mallis,false,4,6
battle-randombattle-1084,mallis,stabbymarten,true,6,4
battle-randombattle-1085,stabbymarten,mallis,true,6,4
battle-randombattle-1085,mallis,stabbymarten,false,4,6
battle-randombattle-1086,stabbymarten,mallis,false,4,6
battle-randombattle-1086,mallis,stabbymarten,true,6,4
battle-randombattle-1087,stabbymarten,mallis,false,4,6
battle-randombattle-1087,mallis,stabbymarten,true,6,4
battle-randombattle-1088,stabbymarten,mallis,false,2,6
battle-randombattle-1088,mallis,stabbymarten,true,6,2
battle-randombattle-1089,stabbymarten,mallis,true,6,3
battle-randombattle-1089,mallis,stabbymarten,false,3,6
battle-randombattle-1090,stabbymarten,mallis,false,4,6
battle-randombattle-1090,mallis,stabbymarten,true,6,4
battle-randombattle-1091,stabbymarten,mallis,true,6,3
battle-randombattle-1091,mallis,stabbymarten,false,3,6
battle-randombattle-1092,stabbymarten,mallis,true,6,5
battle-randombattle-1092,mallis,stabbymarten,false,5,6
battle-randombattle-1093,stabbymarten,mallis,true,6,4
battle-randombattle-1093,mallis,stabbymarten,false,4,6
battle-randombattle-1094,stabbymarten,mallis,true,6,4
battle-randombattle-1094,mallis,stabbymarten,false,4,6
battle-randombattle-1095,stabbymarten,mallis,true,6,2
battle-randombattle-1095,mallis,stabbymarten,false,2,6
battle-randombattle-1096,stabbymarten,mallis,true,6,4
battle-randombattle-1096,mallis,stabbymarten,false,4,6
battle-randombattle-1097,stabbymarten,mallis,true,6,5
battle-randombattle-1097,mallis,stabbymarten,false,5,6
battle-randombattle-1098,stabbymarten,mallis,false,2,6
battle-randombattle-1098,mallis,stabbymarten,true,6,2
battle-randombattle-1099,stabbymarten,mallis,false,4,6
battle-randombattle-1099,mallis,stabbymarten,true,6,4
battle-randombattle-1101,stabbymarten,mallis,true,6,4
battle-randombattle-1101,mallis,stabbymarten,false,4,6
battle-randombattle-1102,stabbymarten,mallis,true,6,5
battle-randombattle-1102,mallis,stabbymarten,false,5,6
battle-randombattle-1103,stabbymarten,mallis,false,4,6
battle-randombattle-1103,mallis,stabbymarten,true,6,4
battle-randombattle-1104,stabbymarten,mallis,true,6,3
battle-randombattle-1104,mallis,stabbymarten,false,3,6
battle-randombattle-1105,stabbymarten,mallis,false,5,6
battle-randombattle-1105,mallis,stabbymarten,true,6,5
battle-randombattle-1106,stabbymarten,mallis,true,6,5
battle-randombattle-1106,mallis,stabbymarten,false,5,6
battle-randombattle-1107,stabbymarten,mallis,false,4,6
battle-randombattle-1107,mallis,stabbymarten,true,6,4
battle-randombattle-1108,stabbymarten,mallis,true,6,5
battle-randombattle-1108,mallis,stabbymarten,false,5,6
battle-randombattle-1109,stabbymarten,mallis,false,3,6
battle-randombattle-1109,mallis,stabbymarten,true,6,3
battle-randombattle-1110,stabbymarten,mallis,false,4,6
battle-randombattle-1110,mallis,stabbymarten,true,6,4
battle-randombattle-1111,mallis,stabbymarten,false,3,6
battle-randombattle-1111,stabbymarten,mallis,true,6,3
battle-randombattle-1112,stabbymarten,mallis,false,3,6
battle-randombattle-1112,mallis,stabbymarten,true,6,3
battle-randombattle-1113,stabbymarten,mallis,false,4,6
battle-randombattle-1113,mallis,stabbymarten,true,6,4
battle-randombattle-1114,stabbymarten,mallis,true,6,4
battle-randombattle-1114,mallis,stabbymarten,false,4,6
battle-randombattle-1115,stabbymarten,mallis,true,6,5
battle-randombattle-1115,mallis,stabbymarten,false,5,6
battle-randombattle-1116,stabbymarten,mallis,false,3,6
battle-randombattle-1116,mallis,stabbymarten,true,6,3
battle-randombattle-1117,stabbymarten,mallis,false,5,6
battle-randombattle-1117,mallis,stabbymarten,true,6,5
battle-randombattle-1118,stabbymarten,mallis,true,6,2
battle-randombattle-1118,mallis,stabbymarten,false,2,6
battle-randombattle-1119,stabbymarten,mallis,false,4,6
battle-randombattle-1119,mallis,stabbymarten,true,6,4
battle-randombattle-1120,stabbymarten,mallis,false,3,6
battle-randombattle-1120,mallis,stabbymarten,true,6,3
battle-randombattle-1121,stabbymarten,mallis,false,4,6
battle-randombattle-1121,mallis,stabbymarten,true,6,4
battle-randombattle-1122,stabbymarten,mallis,false,5,6
battle-randombattle-1122,mallis,stabbymarten,true,6,5
battle-randombattle-1123,stabbymarten,mallis,true,6,4
battle-randombattle-1123,mallis,stabbymarten,false,4,6
battle-randombattle-1124,stabbymarten,mallis,false,5,6
battle-randombattle-1124,mallis,stabbymarten,true,6,5
battle-randombattle-1125,stabbymarten,mallis,false,5,6
battle-randombattle-1125,mallis,stabbymarten,true,6,5
battle-randombattle-1126,stabbymarten,mallis,true,6,5
battle-randombattle-1126,mallis,stabbymarten,false,5,6
battle-randombattle-1127,stabbymarten,mallis,false,5,6
battle-randombattle-1127,mallis,stabbymarten,true,6,5
battle-randombattle-1128,stabbymarten,mallis,false,4,6
battle-randombattle-1128,mallis,stabbymarten,true,6,4
battle-randombattle-1129,stabbymarten,mallis,false,5,6
battle-randombattle-1129,mallis,stabbymarten,true,6,5
battle-randombattle-1130,stabbymarten,mallis,false,4,6
battle-randombattle-1130,mallis,stabbymarten,true,6,4
battle-randombattle-1131,elitefourdiantha,mallis,true,6,3
battle-randombattle-1131,mallis,elitefourdiantha,false,3,6
battle-randombattle-1132,elitefourdiantha,mallis,false,3,6
battle-randombattle-1132,mallis,elitefourdiantha,true,6,3
battle-randombattle-1133,elitefourdiantha,mallis,true,6,3
battle-randombattle-1133,mallis,elitefourdiantha,false,3,6
battle-randombattle-1134,elitefourdiantha,mallis,true,6,3
battle-randombattle-1134,mallis,elitefourdiantha,false,3,6
battle-randombattle-1135,elitefourdiantha,mallis,false,3,6
battle-randombattle-1135,mallis,elitefourdiantha,true,6,3
battle-randombattle-1136,elitefourdiantha,mallis,true,6,3
battle-randombattle-1136,mallis,elitefourdiantha,false,3,6
battle-randombattle-1137,elitefourdiantha,mallis,true,6,4
battle-randombattle-1137,mallis,elitefourdiantha,false,4,6
battle-randombattle-1138,elitefourdiantha,mallis,false,5,6
battle-randombattle-1138,mallis,elitefourdiantha,true,6,5
battle-randombattle-1141,elitefourdrasnax,mallis,false,1,6
battle-randombattle-1141,mallis,elitefourdrasnax,true,6,1
battle-randombattle-1142,elitefourdrasnax,mallis,false,4,6
battle-randombattle-1142,mallis,elitefourdrasnax,true,6,4
battle-randombattle-1143,elitefourdrasnax,mallis,false,4,6
battle-randombattle-1143,mallis,elitefourdrasnax,true,6,4
battle-randombattle-1145,elitefourdrasnax,mallis,false,3,6
battle-randombattle-1145,mallis,elitefourdrasnax,true,6,3
battle-randombattle-1146,elitefourdrasnax,mallis,false,3,6
battle-randombattle-1146,mallis,elitefourdrasnax,true,6,3
battle-randombattle-1147,elitefourdrasnax,mallis,false,3,6
battle-randombattle-1147,mallis,elitefourdrasnax,true,6,3
battle-randombattle-1148,elitefourdrasnax,mallis,true,6,4
battle-randombattle-1148,mallis,elitefourdrasnax,false,4,6
battle-randombattle-1149,elitefourdrasnax,mallis,false,5,6
battle-randombattle-1149,mallis,elitefourdrasnax,true,6,5
battle-randombattle-1150,elitefourdrasnax,mallis,false,3,6
battle-randombattle-1150,mallis,elitefourdrasnax,true,6,3
battle-randombattle-1151,elitefourdrasnax,mallis,false,4,6
battle-randombattle-1151,mallis,elitefourdrasnax,true,6,4
battle-randombattle-1152,elitefourdrasnax,mallis,true,6,0
battle-randombattle-1152,mallis,elitefourdrasnax,false,0,6
battle-randombattle-1153,elitefourdrasnax,mallis,false,1,6
battle-randombattle-1153,mallis,elitefourdrasnax,true,6,1
battle-randombattle-1154,elitefourdrasnax,mallis,false,4,6
battle-randombattle-1154,mallis,elitefourdrasnax,true,6,4
battle-randombattle-1155,elitefourmalvax,mallis,false,2,6
battle-randombattle-1155,mallis,elitefourmalvax,true,6,2
battle-randombattle-1156,elitefourmalvax,mallis,false,4,6
battle-randombattle-1156,mallis,elitefourmalvax,true,6,4
battle-randombattle-1157,elitefourmalvax,mallis,false,4,6
battle-randombattle-1157,mallis,elitefourmalvax,true,6,4
battle-randombattle-1158,elitefourmalvax,mallis,true,6,3
battle-randombattle-1158,mallis,elitefourmalvax,false,3,6
battle-randombattle-1159,elitefourmalvax,mallis,false,3,6
battle-randombattle-1159,mallis,elitefourmalvax,true,6,3
battle-randombattle-1160,elitefourmalvax,mallis,false,5,6
battle-randombattle-1160,mallis,elitefourmalvax,true,6,5
battle-randombattle-1161,elitefourmalvax,mallis,false,5,6
battle-randombattle-1161,mallis,elitefourmalvax,true,6,5
battle-randombattle-1162,elitefourmalvax,mallis,true,6,5
battle-randombattle-1162,mallis,elitefourmalvax,false,5,6
battle-randombattle-1165,mallis,stabbymarten,true,6,4
battle-randombattle-1165,stabbymarten,mallis,false,4,6
battle-randombattle-1166,stabbymarten,mallis,true,6,3
battle-randombattle-1166,mallis,stabbymarten,false,3,6
battle-randombattle-1167,stabbymarten,mallis,true,6,5
battle-randombattle-1167,mallis,stabbymarten,false,5,6
battle-randombattle-1168,stabbymarten,mallis,true,6,3
battle-randombattle-1168,mallis,stabbymarten,false,3,6
battle-randombattle-1169,stabbymarten,mallis,true,6,5
battle-randombattle-1169,mallis,stabbymarten,false,5,6
battle-randombattle-1170,stabbymarten,mallis,true,6,3
battle-randombattle-1170,mallis,stabbymarten,false,3,6
battle-randombattle-1171,mallis,stabbymarten,false,3,6
battle-randombattle-1172,stabbymarten,mallis,true,6,4
battle-randombattle-1172,mallis,stabbymarten,false,4,6
battle-randombattle-1173,mallis,stabbymarten,true,6,5
battle-randombattle-1173,stabbymarten,mallis,false,5,6
battle-randombattle-1174,stabbymarten,mallis,false,4,6
battle-randombattle-1174,mallis,stabbymarten,true,6,4
battle-randombattle-1175,stabbymarten,mallis,false,5,6
battle-randombattle-1175,mallis,stabbymarten,true,6,5
battle-randombattle-1176,stabbymarten,mallis,false,4,6
battle-randombattle-1176,mallis,stabbymarten,true,6,4
battle-randombattle-1177,stabbymarten,mallis,true,6,4
battle-randombattle-1177,mallis,stabbymarten,false,4,6
battle-randombattle-1178,stabbymarten,mallis,false,5,6
battle-randombattle-1178,mallis,stabbymarten,true,6,5
battle-randombattle-1179,stabbymarten,mallis,true,6,5
battle-randombattle-1179,mallis,stabbymarten,false,5,6
battle-randombattle-1180,stabbymarten,mallis,true,6,3
battle-randombattle-1180,mallis,stabbymarten,false,3,6
battle-randombattle-1181,stabbymarten,mallis,false,2,6
battle-randombattle-1181,mallis,stabbymarten,true,6,2
battle-randombattle-1182,stabbymarten,mallis,true,6,3
battle-randombattle-1182,mallis,stabbymarten,false,3,6
battle-randombattle-1183,stabbymarten,mallis,false,4,6
battle-randombattle-1183,mallis,stabbymarten,true,6,4
battle-randombattle-1184,stabbymarten,mallis,false,2,6
battle-randombattle-1184,mallis,stabbymarten,true,6,2
battle-randombattle-1185,stabbymarten,mallis,true,6,4
battle-randombattle-1185,mallis,stabbymarten,false,4,6
battle-randombattle-1186,stabbymarten,mallis,true,6,2
battle-randombattle-1186,mallis,stabbymarten,false,2,6
battle-randombattle-1187,stabbymarten,mallis,false,5,6
battle-randombattle-1187,mallis,stabbymarten,true,6,5
battle-randombattle-1188,stabbymarten,mallis,false,5,6
battle-randombattle-1188,mallis,stabbymarten,true,6,5
battle-randombattle-1189,stabbymarten,mallis,true,6,5
battle-randombattle-1189,mallis,stabbymarten,false,5,6
battle-randombattle-1190,stabbymarten,mallis,false,4,6
battle-randombattle-1190,mallis,stabbymarten,true,6,4
battle-randombattle-1191,stabbymarten,mallis,false,3,6
battle-randombattle-1191,mallis,stabbymarten,true,6,3
battle-randombattle-1194,stabbymarten,mallis,false,5,6
battle-randombattle-1194,mallis,stabbymarten,true,6,5
battle-randombattle-1195,stabbymarten,mallis,true,6,2
battle-randombattle-1195,mallis,stabbymarten,false,2,6
battle-randombattle-1196,stabbymarten,mallis,true,6,3
battle-randombattle-1196,mallis,stabbymarten,false,3,6
battle-randombattle-1197,stabbymarten,mallis,false,5,6
battle-randombattle-1197,mallis,stabbymarten,true,6,5
battle-randombattle-1198,stabbymarten,mallis,true,6,5
battle-randombattle-1198,mallis,stabbymarten,false,5,6
battle-randombattle-1199,stabbymarten,mallis,true,6,5
battle-randombattle-1199,mallis,stabbymarten,false,5,6
battle-randombattle-1200,stabbymarten,mallis,false,4,6
battle-randombattle-1200,mallis,stabbymarten,true,6,4
battle-randombattle-1201,stabbymarten,mallis,true,6,3
battle-randombattle-1201,mallis,stabbymarten,false,3,6
battle-randombattle-1202,stabbymarten,mallis,true,6,5
